in s,C2 in V
3.52145E-02,3.34723E+00
3.52195E-02,3.34830E+00
3.52246E-02,3.34830E+00
3.52296E-02,3.34677E+00
3.52346E-02,3.34662E+00
3.52397E-02,3.34586E+00
3.52447E-02,3.34631E+00
3.52498E-02,3.34662E+00
3.52548E-02,3.34616E+00
3.52598E-02,3.34677E+00
3.52649E-02,3.34692E+00
3.52699E-02,3.34784E+00
3.52750E-02,3.34662E+00
3.52800E-02,3.34662E+00
3.52850E-02,3.34601E+00
3.52901E-02,3.34647E+00
3.52951E-02,3.34570E+00
3.53002E-02,3.34540E+00
3.53052E-02,3.34586E+00
3.53102E-02,3.34723E+00
3.53153E-02,3.34647E+00
3.53203E-02,3.34586E+00
3.53254E-02,3.34692E+00
3.53304E-02,3.34784E+00
3.53354E-02,3.34769E+00
3.53405E-02,3.34525E+00
3.53455E-02,3.34662E+00
3.53506E-02,3.34601E+00
3.53556E-02,3.34662E+00
3.53606E-02,3.34586E+00
3.53657E-02,3.34677E+00
3.53707E-02,3.34647E+00
3.53758E-02,3.34692E+00
3.53808E-02,3.34677E+00
3.53858E-02,3.34708E+00
3.53909E-02,3.34692E+00
3.53959E-02,3.34738E+00
3.54010E-02,3.34723E+00
3.54060E-02,3.34692E+00
3.54110E-02,3.34723E+00
3.54161E-02,3.34723E+00
3.54211E-02,3.34815E+00
3.54262E-02,3.34784E+00
3.54312E-02,3.34662E+00
3.54362E-02,3.34647E+00
3.54413E-02,3.34616E+00
3.54463E-02,3.34647E+00
3.54514E-02,3.34525E+00
3.54564E-02,3.34448E+00
3.54614E-02,3.34464E+00
3.54665E-02,3.34311E+00
3.54715E-02,3.34357E+00
3.54766E-02,3.34296E+00
3.54816E-02,3.34250E+00
3.54866E-02,3.34418E+00
3.54917E-02,3.34509E+00
3.54967E-02,3.34555E+00
3.55018E-02,3.34555E+00
3.55068E-02,3.34784E+00
3.55118E-02,3.34753E+00
3.55169E-02,3.34769E+00
3.55219E-02,3.34631E+00
3.55270E-02,3.34647E+00
3.55320E-02,3.34784E+00
3.55370E-02,3.34708E+00
3.55421E-02,3.34616E+00
3.55471E-02,3.34570E+00
3.55522E-02,3.34586E+00
3.55572E-02,3.34692E+00
3.55622E-02,3.34601E+00
3.55673E-02,3.34616E+00
3.55723E-02,3.34692E+00
3.55774E-02,3.34616E+00
3.55824E-02,3.34570E+00
3.55874E-02,3.34555E+00
3.55925E-02,3.34555E+00
3.55975E-02,3.34555E+00
3.56026E-02,3.34570E+00
3.56076E-02,3.34738E+00
3.56126E-02,3.34662E+00
3.56177E-02,3.34723E+00
3.56227E-02,3.34692E+00
3.56278E-02,3.34738E+00
3.56328E-02,3.34891E+00
3.56378E-02,3.34830E+00
3.56429E-02,3.34784E+00
3.56479E-02,3.34815E+00
3.56530E-02,3.34860E+00
3.56580E-02,3.34830E+00
3.56630E-02,3.34738E+00
3.56681E-02,3.34723E+00
3.56731E-02,3.34753E+00
3.56782E-02,3.34601E+00
3.56832E-02,3.34616E+00
3.56882E-02,3.34586E+00
3.56933E-02,3.34570E+00
3.56983E-02,3.34525E+00
3.57034E-02,3.34616E+00
3.57084E-02,3.34586E+00
3.57134E-02,3.34540E+00
3.57185E-02,3.34464E+00
3.57235E-02,3.34509E+00
3.57286E-02,3.34586E+00
3.57336E-02,3.34555E+00
3.57386E-02,3.34616E+00
3.57437E-02,3.34631E+00
3.57487E-02,3.34769E+00
3.57538E-02,3.34692E+00
3.57588E-02,3.34647E+00
3.57638E-02,3.34738E+00
3.57689E-02,3.34723E+00
3.57739E-02,3.34876E+00
3.57790E-02,3.34753E+00
3.57840E-02,3.34753E+00
3.57890E-02,3.34860E+00
3.57941E-02,3.34891E+00
3.57991E-02,3.34967E+00
3.58042E-02,3.34967E+00
3.58092E-02,3.34937E+00
3.58142E-02,3.34891E+00
3.58193E-02,3.34891E+00
3.58243E-02,3.34845E+00
3.58294E-02,3.34860E+00
3.58344E-02,3.34860E+00
3.58394E-02,3.34830E+00
3.58445E-02,3.34738E+00
3.58495E-02,3.34677E+00
3.58546E-02,3.34738E+00
3.58596E-02,3.34723E+00
3.58646E-02,3.34647E+00
3.58697E-02,3.34692E+00
3.58747E-02,3.34692E+00
3.58798E-02,3.34906E+00
3.58848E-02,3.34815E+00
3.58898E-02,3.34906E+00
3.58949E-02,3.34982E+00
3.58999E-02,3.34998E+00
3.59050E-02,3.34876E+00
3.59100E-02,3.34982E+00
3.59150E-02,3.34860E+00
3.59201E-02,3.34952E+00
3.59251E-02,3.34876E+00
3.59302E-02,3.34784E+00
3.59352E-02,3.34799E+00
3.59402E-02,3.34845E+00
3.59453E-02,3.34906E+00
3.59503E-02,3.34998E+00
3.59554E-02,3.34937E+00
3.59604E-02,3.34967E+00
3.59654E-02,3.35043E+00
3.59705E-02,3.34906E+00
3.59755E-02,3.34815E+00
3.59806E-02,3.34769E+00
3.59856E-02,3.34738E+00
3.59906E-02,3.34586E+00
3.59957E-02,3.34647E+00
3.60007E-02,3.34723E+00
3.60058E-02,3.34647E+00
3.60108E-02,3.34784E+00
3.60158E-02,3.34830E+00
3.60209E-02,3.34753E+00
3.60259E-02,3.34769E+00
3.60310E-02,3.34723E+00
3.60360E-02,3.34692E+00
3.60410E-02,3.34631E+00
3.60461E-02,3.34647E+00
3.60511E-02,3.34586E+00
3.60562E-02,3.34616E+00
3.60612E-02,3.34540E+00
3.60662E-02,3.34433E+00
3.60713E-02,3.34586E+00
3.60763E-02,3.34494E+00
3.60814E-02,3.34479E+00
3.60864E-02,3.34448E+00
3.60914E-02,3.34357E+00
3.60965E-02,3.34555E+00
3.61015E-02,3.34494E+00
3.61066E-02,3.34540E+00
3.61116E-02,3.34662E+00
3.61166E-02,3.34647E+00
3.61217E-02,3.34708E+00
3.61267E-02,3.34799E+00
3.61318E-02,3.34937E+00
3.61368E-02,3.35089E+00
3.61418E-02,3.35120E+00
3.61469E-02,3.35028E+00
3.61519E-02,3.34921E+00
3.61570E-02,3.34937E+00
3.61620E-02,3.34799E+00
3.61670E-02,3.34815E+00
3.61721E-02,3.34738E+00
3.61771E-02,3.34647E+00
3.61822E-02,3.34586E+00
3.61872E-02,3.34570E+00
3.61922E-02,3.34494E+00
3.61973E-02,3.34479E+00
3.62023E-02,3.34387E+00
3.62074E-02,3.34433E+00
3.62124E-02,3.34525E+00
3.62174E-02,3.34433E+00
3.62225E-02,3.34341E+00
3.62275E-02,3.34296E+00
3.62326E-02,3.34311E+00
3.62376E-02,3.34433E+00
3.62426E-02,3.34540E+00
3.62477E-02,3.34631E+00
3.62527E-02,3.34570E+00
3.62578E-02,3.34616E+00
3.62628E-02,3.34570E+00
3.62678E-02,3.34570E+00
3.62729E-02,3.34647E+00
3.62779E-02,3.34570E+00
3.62830E-02,3.34509E+00
3.62880E-02,3.34570E+00
3.62930E-02,3.34525E+00
3.62981E-02,3.34677E+00
3.63031E-02,3.34677E+00
3.63082E-02,3.34647E+00
3.63132E-02,3.34662E+00
3.63182E-02,3.34738E+00
3.63233E-02,3.34799E+00
3.63283E-02,3.34921E+00
3.63334E-02,3.34876E+00
3.63384E-02,3.34723E+00
3.63434E-02,3.34769E+00
3.63485E-02,3.34784E+00
3.63535E-02,3.34738E+00
3.63586E-02,3.34647E+00
3.63636E-02,3.34662E+00
3.63686E-02,3.34738E+00
3.63737E-02,3.34723E+00
3.63787E-02,3.34769E+00
3.63838E-02,3.34753E+00
3.63888E-02,3.34753E+00
3.63938E-02,3.34799E+00
3.63989E-02,3.34769E+00
3.64039E-02,3.34738E+00
3.64090E-02,3.34616E+00
3.64140E-02,3.34662E+00
3.64190E-02,3.34601E+00
3.64241E-02,3.34723E+00
3.64291E-02,3.34525E+00
3.64342E-02,3.34448E+00
3.64392E-02,3.34647E+00
3.64442E-02,3.34799E+00
3.64493E-02,3.34876E+00
3.64543E-02,3.34830E+00
3.64594E-02,3.34799E+00
3.64644E-02,3.34815E+00
3.64694E-02,3.34815E+00
3.64745E-02,3.34708E+00
3.64795E-02,3.34830E+00
3.64846E-02,3.34860E+00
3.64896E-02,3.34723E+00
3.64946E-02,3.34738E+00
3.64997E-02,3.34753E+00
3.65047E-02,3.34677E+00
3.65098E-02,3.34631E+00
3.65148E-02,3.34464E+00
3.65198E-02,3.34433E+00
3.65249E-02,3.34433E+00
3.65299E-02,3.34418E+00
3.65350E-02,3.34479E+00
3.65400E-02,3.34509E+00
3.65450E-02,3.34616E+00
3.65501E-02,3.34647E+00
3.65551E-02,3.34662E+00
3.65602E-02,3.34708E+00
3.65652E-02,3.34738E+00
3.65702E-02,3.34677E+00
3.65753E-02,3.34601E+00
3.65803E-02,3.34692E+00
3.65854E-02,3.34708E+00
3.65904E-02,3.34708E+00
3.65954E-02,3.34662E+00
3.66005E-02,3.34845E+00
3.66055E-02,3.34860E+00
3.66106E-02,3.34845E+00
3.66156E-02,3.34891E+00
3.66206E-02,3.34860E+00
3.66257E-02,3.34784E+00
3.66307E-02,3.34799E+00
3.66358E-02,3.34937E+00
3.66408E-02,3.34952E+00
3.66458E-02,3.34937E+00
3.66509E-02,3.34860E+00
3.66559E-02,3.34937E+00
3.66610E-02,3.34753E+00
3.66660E-02,3.34723E+00
3.66710E-02,3.34662E+00
3.66761E-02,3.34662E+00
3.66811E-02,3.34555E+00
3.66862E-02,3.34677E+00
3.66912E-02,3.34769E+00
3.66962E-02,3.34692E+00
3.67013E-02,3.34830E+00
3.67063E-02,3.34799E+00
3.67114E-02,3.34799E+00
3.67164E-02,3.34799E+00
3.67214E-02,3.34860E+00
3.67265E-02,3.34769E+00
3.67315E-02,3.34799E+00
3.67366E-02,3.34784E+00
3.67416E-02,3.34753E+00
3.67466E-02,3.34815E+00
3.67517E-02,3.34799E+00
3.67567E-02,3.34860E+00
3.67618E-02,3.34845E+00
3.67668E-02,3.34723E+00
3.67718E-02,3.34738E+00
3.67769E-02,3.34815E+00
3.67819E-02,3.34692E+00
3.67870E-02,3.34692E+00
3.67920E-02,3.34647E+00
3.67970E-02,3.34723E+00
3.68021E-02,3.34662E+00
3.68071E-02,3.34708E+00
3.68122E-02,3.34738E+00
3.68172E-02,3.34815E+00
3.68222E-02,3.34692E+00
3.68273E-02,3.34738E+00
3.68323E-02,3.34647E+00
3.68374E-02,3.34525E+00
3.68424E-02,3.34662E+00
3.68474E-02,3.34586E+00
3.68525E-02,3.34525E+00
3.68575E-02,3.34509E+00
3.68626E-02,3.34525E+00
3.68676E-02,3.34418E+00
3.68726E-02,3.34479E+00
3.68777E-02,3.34586E+00
3.68827E-02,3.34540E+00
3.68878E-02,3.34525E+00
3.68928E-02,3.34662E+00
3.68978E-02,3.34631E+00
3.69029E-02,3.34616E+00
3.69079E-02,3.34647E+00
3.69130E-02,3.34586E+00
3.69180E-02,3.34647E+00
3.69230E-02,3.34784E+00
3.69281E-02,3.34647E+00
3.69331E-02,3.34540E+00
3.69382E-02,3.34677E+00
3.69432E-02,3.34723E+00
3.69482E-02,3.34769E+00
3.69533E-02,3.34753E+00
3.69583E-02,3.34784E+00
3.69634E-02,3.34647E+00
3.69684E-02,3.34738E+00
3.69734E-02,3.34677E+00
3.69785E-02,3.34662E+00
3.69835E-02,3.34708E+00
3.69886E-02,3.34784E+00
3.69936E-02,3.34876E+00
3.69986E-02,3.34860E+00
3.70037E-02,3.34753E+00
3.70087E-02,3.34631E+00
3.70138E-02,3.34570E+00
3.70188E-02,3.34540E+00
3.70238E-02,3.34448E+00
3.70289E-02,3.34357E+00
3.70339E-02,3.34525E+00
3.70390E-02,3.34555E+00
3.70440E-02,3.34692E+00
3.70490E-02,3.34708E+00
3.70541E-02,3.34753E+00
3.70591E-02,3.34616E+00
3.70642E-02,3.34647E+00
3.70692E-02,3.34616E+00
3.70742E-02,3.34631E+00
3.70793E-02,3.34677E+00
3.70843E-02,3.34723E+00
3.70894E-02,3.34662E+00
3.70944E-02,3.34555E+00
3.70994E-02,3.34586E+00
3.71045E-02,3.34525E+00
3.71095E-02,3.34570E+00
3.71146E-02,3.34570E+00
3.71196E-02,3.34525E+00
3.71246E-02,3.34555E+00
3.71297E-02,3.34540E+00
3.71347E-02,3.34540E+00
3.71398E-02,3.34586E+00
3.71448E-02,3.34540E+00
3.71498E-02,3.34479E+00
3.71549E-02,3.34586E+00
3.71599E-02,3.34631E+00
3.71650E-02,3.34616E+00
3.71700E-02,3.34586E+00
3.71750E-02,3.34479E+00
3.71801E-02,3.34570E+00
3.71851E-02,3.34570E+00
3.71902E-02,3.34540E+00
3.71952E-02,3.34662E+00
3.72002E-02,3.34586E+00
3.72053E-02,3.34509E+00
3.72103E-02,3.34586E+00
3.72154E-02,3.34448E+00
3.72204E-02,3.34479E+00
3.72254E-02,3.34586E+00
3.72305E-02,3.34601E+00
3.72355E-02,3.34586E+00
3.72406E-02,3.34525E+00
3.72456E-02,3.34296E+00
3.72506E-02,3.34372E+00
3.72557E-02,3.34448E+00
3.72607E-02,3.34464E+00
3.72658E-02,3.34418E+00
3.72708E-02,3.34433E+00
3.72758E-02,3.34509E+00
3.72809E-02,3.34464E+00
3.72859E-02,3.34525E+00
3.72910E-02,3.34464E+00
3.72960E-02,3.34494E+00
3.73010E-02,3.34601E+00
3.73061E-02,3.34509E+00
3.73111E-02,3.34479E+00
3.73162E-02,3.34525E+00
3.73212E-02,3.34677E+00
3.73262E-02,3.34738E+00
3.73313E-02,3.34738E+00
3.73363E-02,3.34601E+00
3.73414E-02,3.34586E+00
3.73464E-02,3.34601E+00
3.73514E-02,3.34738E+00
3.73565E-02,3.34799E+00
3.73615E-02,3.34616E+00
3.73666E-02,3.34769E+00
3.73716E-02,3.34708E+00
3.73766E-02,3.34677E+00
3.73817E-02,3.34631E+00
3.73867E-02,3.34494E+00
3.73918E-02,3.34692E+00
3.73968E-02,3.34769E+00
3.74018E-02,3.34784E+00
3.74069E-02,3.34708E+00
3.74119E-02,3.34799E+00
3.74170E-02,3.34830E+00
3.74220E-02,3.34860E+00
3.74270E-02,3.34784E+00
3.74321E-02,3.34830E+00
3.74371E-02,3.34723E+00
3.74422E-02,3.34799E+00
3.74472E-02,3.34708E+00
3.74522E-02,3.34723E+00
3.74573E-02,3.34738E+00
3.74623E-02,3.34677E+00
3.74674E-02,3.34540E+00
3.74724E-02,3.34494E+00
3.74774E-02,3.34586E+00
3.74825E-02,3.34525E+00
3.74875E-02,3.34570E+00
3.74926E-02,3.34586E+00
3.74976E-02,3.34586E+00
3.75026E-02,3.34540E+00
3.75077E-02,3.34723E+00
3.75127E-02,3.34753E+00
3.75178E-02,3.34723E+00
3.75228E-02,3.34692E+00
3.75278E-02,3.34723E+00
3.75329E-02,3.34753E+00
3.75379E-02,3.34723E+00
3.75430E-02,3.34738E+00
3.75480E-02,3.34708E+00
3.75530E-02,3.34753E+00
3.75581E-02,3.34799E+00
3.75631E-02,3.34952E+00
3.75682E-02,3.34891E+00
3.75732E-02,3.34891E+00
3.75782E-02,3.34815E+00
3.75833E-02,3.34784E+00
3.75883E-02,3.34738E+00
3.75934E-02,3.34769E+00
3.75984E-02,3.34677E+00
3.76034E-02,3.34692E+00
3.76085E-02,3.34708E+00
3.76135E-02,3.34738E+00
3.76186E-02,3.34708E+00
3.76236E-02,3.34784E+00
3.76286E-02,3.34769E+00
3.76337E-02,3.34784E+00
3.76387E-02,3.34784E+00
3.76438E-02,3.34738E+00
3.76488E-02,3.34738E+00
3.76538E-02,3.34723E+00
3.76589E-02,3.34662E+00
3.76639E-02,3.34677E+00
3.76690E-02,3.34677E+00
3.76740E-02,3.34876E+00
3.76790E-02,3.34891E+00
3.76841E-02,3.34753E+00
3.76891E-02,3.34692E+00
3.76942E-02,3.34815E+00
3.76992E-02,3.34677E+00
3.77042E-02,3.34723E+00
3.77093E-02,3.34647E+00
3.77143E-02,3.34616E+00
3.77194E-02,3.34586E+00
3.77244E-02,3.34586E+00
3.77294E-02,3.34570E+00
3.77345E-02,3.34509E+00
3.77395E-02,3.34601E+00
3.77446E-02,3.34631E+00
3.77496E-02,3.34677E+00
3.77546E-02,3.34723E+00
3.77597E-02,3.34738E+00
3.77647E-02,3.34769E+00
3.77698E-02,3.34738E+00
3.77748E-02,3.34753E+00
3.77798E-02,3.34662E+00
3.77849E-02,3.34784E+00
3.77899E-02,3.34708E+00
3.77950E-02,3.34616E+00
3.78000E-02,3.34479E+00
3.78050E-02,3.34372E+00
3.78101E-02,3.34555E+00
3.78151E-02,3.34464E+00
3.78202E-02,3.34418E+00
3.78252E-02,3.34494E+00
3.78302E-02,3.34525E+00
3.78353E-02,3.34525E+00
3.78403E-02,3.34555E+00
3.78454E-02,3.34677E+00
3.78504E-02,3.34738E+00
3.78554E-02,3.34753E+00
3.78605E-02,3.34433E+00
3.78655E-02,3.34418E+00
3.78706E-02,3.34387E+00
3.78756E-02,3.34372E+00
3.78806E-02,3.34418E+00
3.78857E-02,3.34418E+00
3.78907E-02,3.34540E+00
3.78958E-02,3.34586E+00
3.79008E-02,3.34586E+00
3.79058E-02,3.34631E+00
3.79109E-02,3.34616E+00
3.79159E-02,3.34647E+00
3.79210E-02,3.34784E+00
3.79260E-02,3.34738E+00
3.79310E-02,3.34830E+00
3.79361E-02,3.34769E+00
3.79411E-02,3.34799E+00
3.79462E-02,3.34723E+00
3.79512E-02,3.34677E+00
3.79562E-02,3.34769E+00
3.79613E-02,3.34830E+00
3.79663E-02,3.34708E+00
3.79714E-02,3.34570E+00
3.79764E-02,3.34494E+00
3.79814E-02,3.34570E+00
3.79865E-02,3.34601E+00
3.79915E-02,3.34616E+00
3.79966E-02,3.34631E+00
3.80016E-02,3.34662E+00
3.80066E-02,3.34555E+00
3.80117E-02,3.34540E+00
3.80167E-02,3.34448E+00
3.80218E-02,3.34448E+00
3.80268E-02,3.34494E+00
3.80318E-02,3.34494E+00
3.80369E-02,3.34555E+00
3.80419E-02,3.34647E+00
3.80470E-02,3.34601E+00
3.80520E-02,3.34647E+00
3.80570E-02,3.34784E+00
3.80621E-02,3.34723E+00
3.80671E-02,3.34692E+00
3.80722E-02,3.34677E+00
3.80772E-02,3.34738E+00
3.80822E-02,3.34662E+00
3.80873E-02,3.34631E+00
3.80923E-02,3.34647E+00
3.80974E-02,3.34601E+00
3.81024E-02,3.34555E+00
3.81074E-02,3.34540E+00
3.81125E-02,3.34509E+00
3.81175E-02,3.34586E+00
3.81226E-02,3.34631E+00
3.81276E-02,3.34601E+00
3.81326E-02,3.34616E+00
3.81377E-02,3.34601E+00
3.81427E-02,3.34708E+00
3.81478E-02,3.34647E+00
3.81528E-02,3.34616E+00
3.81578E-02,3.34677E+00
3.81629E-02,3.34692E+00
3.81679E-02,3.34555E+00
3.81730E-02,3.34616E+00
3.81780E-02,3.34601E+00
3.81830E-02,3.34662E+00
3.81881E-02,3.34647E+00
3.81931E-02,3.34692E+00
3.81982E-02,3.34708E+00
3.82032E-02,3.34799E+00
3.82082E-02,3.34662E+00
3.82133E-02,3.34753E+00
3.82183E-02,3.34891E+00
3.82234E-02,3.34967E+00
3.82284E-02,3.34998E+00
3.82334E-02,3.34937E+00
3.82385E-02,3.34830E+00
3.82435E-02,3.34769E+00
3.82486E-02,3.34891E+00
3.82536E-02,3.34891E+00
3.82586E-02,3.34860E+00
3.82637E-02,3.34998E+00
3.82687E-02,3.34860E+00
3.82738E-02,3.34860E+00
3.82788E-02,3.34830E+00
3.82838E-02,3.34815E+00
3.82889E-02,3.34937E+00
3.82939E-02,3.34906E+00
3.82990E-02,3.34891E+00
3.83040E-02,3.34967E+00
3.83090E-02,3.34952E+00
3.83141E-02,3.35059E+00
3.83191E-02,3.34921E+00
3.83242E-02,3.34921E+00
3.83292E-02,3.34952E+00
3.83342E-02,3.34845E+00
3.83393E-02,3.34952E+00
3.83443E-02,3.34982E+00
3.83494E-02,3.34921E+00
3.83544E-02,3.34967E+00
3.83594E-02,3.34830E+00
3.83645E-02,3.34845E+00
3.83695E-02,3.34815E+00
3.83746E-02,3.34662E+00
3.83796E-02,3.34631E+00
3.83846E-02,3.34601E+00
3.83897E-02,3.34555E+00
3.83947E-02,3.34616E+00
3.83998E-02,3.34662E+00
3.84048E-02,3.34677E+00
3.84098E-02,3.34570E+00
3.84149E-02,3.34692E+00
3.84199E-02,3.34601E+00
3.84250E-02,3.34479E+00
3.84300E-02,3.34433E+00
3.84350E-02,3.34387E+00
3.84401E-02,3.34311E+00
3.84451E-02,3.34464E+00
3.84502E-02,3.34418E+00
3.84552E-02,3.34525E+00
3.84602E-02,3.34479E+00
3.84653E-02,3.34479E+00
3.84703E-02,3.34662E+00
3.84754E-02,3.34708E+00
3.84804E-02,3.34799E+00
3.84854E-02,3.34662E+00
3.84905E-02,3.34692E+00
3.84955E-02,3.34692E+00
3.85006E-02,3.34723E+00
3.85056E-02,3.34738E+00
3.85106E-02,3.34692E+00
3.85157E-02,3.34677E+00
3.85207E-02,3.34677E+00
3.85258E-02,3.34692E+00
3.85308E-02,3.34631E+00
3.85358E-02,3.34631E+00
3.85409E-02,3.34570E+00
3.85459E-02,3.34509E+00
3.85510E-02,3.34586E+00
3.85560E-02,3.34509E+00
3.85610E-02,3.34494E+00
3.85661E-02,3.34494E+00
3.85711E-02,3.34540E+00
3.85762E-02,3.34464E+00
3.85812E-02,3.34662E+00
3.85862E-02,3.34647E+00
3.85913E-02,3.34692E+00
3.85963E-02,3.34723E+00
3.86014E-02,3.34723E+00
3.86064E-02,3.34662E+00
3.86114E-02,3.34616E+00
3.86165E-02,3.34525E+00
3.86215E-02,3.34509E+00
3.86266E-02,3.34525E+00
3.86316E-02,3.34647E+00
3.86366E-02,3.34494E+00
3.86417E-02,3.34509E+00
3.86467E-02,3.34464E+00
3.86518E-02,3.34525E+00
3.86568E-02,3.34692E+00
3.86618E-02,3.34616E+00
3.86669E-02,3.34570E+00
3.86719E-02,3.34601E+00
3.86770E-02,3.34692E+00
3.86820E-02,3.34677E+00
3.86870E-02,3.34662E+00
3.86921E-02,3.34540E+00
3.86971E-02,3.34601E+00
3.87022E-02,3.34692E+00
3.87072E-02,3.34753E+00
3.87122E-02,3.34723E+00
3.87173E-02,3.34677E+00
3.87223E-02,3.34586E+00
3.87274E-02,3.34601E+00
3.87324E-02,3.34631E+00
3.87374E-02,3.34738E+00
3.87425E-02,3.34662E+00
3.87475E-02,3.34692E+00
3.87526E-02,3.34769E+00
3.87576E-02,3.34753E+00
3.87626E-02,3.34799E+00
3.87677E-02,3.34753E+00
3.87727E-02,3.34692E+00
3.87778E-02,3.34677E+00
3.87828E-02,3.34784E+00
3.87878E-02,3.34845E+00
3.87929E-02,3.34860E+00
3.87979E-02,3.34769E+00
3.88030E-02,3.34723E+00
3.88080E-02,3.34784E+00
3.88130E-02,3.34799E+00
3.88181E-02,3.34860E+00
3.88231E-02,3.34860E+00
3.88282E-02,3.34815E+00
3.88332E-02,3.34708E+00
3.88382E-02,3.34662E+00
3.88433E-02,3.34601E+00
3.88483E-02,3.34631E+00
3.88534E-02,3.34708E+00
3.88584E-02,3.34631E+00
3.88634E-02,3.34723E+00
3.88685E-02,3.34647E+00
3.88735E-02,3.34631E+00
3.88786E-02,3.34662E+00
3.88836E-02,3.34723E+00
3.88886E-02,3.34586E+00
3.88937E-02,3.34586E+00
3.88987E-02,3.34601E+00
3.89038E-02,3.34647E+00
3.89088E-02,3.34662E+00
3.89138E-02,3.34738E+00
3.89189E-02,3.34799E+00
3.89239E-02,3.34830E+00
3.89290E-02,3.34906E+00
3.89340E-02,3.34784E+00
3.89390E-02,3.34769E+00
3.89441E-02,3.34799E+00
3.89491E-02,3.34708E+00
3.89542E-02,3.34692E+00
3.89592E-02,3.34708E+00
3.89642E-02,3.34738E+00
3.89693E-02,3.34738E+00
3.89743E-02,3.34753E+00
3.89794E-02,3.34753E+00
3.89844E-02,3.34647E+00
3.89894E-02,3.34540E+00
3.89945E-02,3.34509E+00
3.89995E-02,3.34433E+00
3.90046E-02,3.34372E+00
3.90096E-02,3.34494E+00
3.90146E-02,3.34448E+00
3.90197E-02,3.34555E+00
3.90247E-02,3.34647E+00
3.90298E-02,3.34769E+00
3.90348E-02,3.34708E+00
3.90398E-02,3.34616E+00
3.90449E-02,3.34692E+00
3.90499E-02,3.34647E+00
3.90550E-02,3.34662E+00
3.90600E-02,3.34647E+00
3.90650E-02,3.34555E+00
3.90701E-02,3.34692E+00
3.90751E-02,3.34631E+00
3.90802E-02,3.34601E+00
3.90852E-02,3.34616E+00
3.90902E-02,3.34540E+00
3.90953E-02,3.34570E+00
3.91003E-02,3.34586E+00
3.91054E-02,3.34677E+00
3.91104E-02,3.34662E+00
3.91154E-02,3.34692E+00
3.91205E-02,3.34753E+00
3.91255E-02,3.34799E+00
3.91306E-02,3.34723E+00
3.91356E-02,3.34738E+00
3.91406E-02,3.34631E+00
3.91457E-02,3.34738E+00
3.91507E-02,3.34753E+00
3.91558E-02,3.34753E+00
3.91608E-02,3.34586E+00
3.91658E-02,3.34525E+00
3.91709E-02,3.34494E+00
3.91759E-02,3.34479E+00
3.91810E-02,3.34601E+00
3.91860E-02,3.34586E+00
3.91910E-02,3.34631E+00
3.91961E-02,3.34586E+00
3.92011E-02,3.34647E+00
3.92062E-02,3.34601E+00
3.92112E-02,3.34570E+00
3.92162E-02,3.34631E+00
3.92213E-02,3.34555E+00
3.92263E-02,3.34570E+00
3.92314E-02,3.34479E+00
3.92364E-02,3.34540E+00
3.92414E-02,3.34540E+00
3.92465E-02,3.34540E+00
3.92515E-02,3.34540E+00
3.92566E-02,3.34509E+00
3.92616E-02,3.34479E+00
3.92666E-02,3.34464E+00
3.92717E-02,3.34509E+00
3.92767E-02,3.34540E+00
3.92818E-02,3.34448E+00
3.92868E-02,3.34555E+00
3.92918E-02,3.34586E+00
3.92969E-02,3.34570E+00
3.93019E-02,3.34616E+00
3.93070E-02,3.34479E+00
3.93120E-02,3.34601E+00
3.93170E-02,3.34708E+00
3.93221E-02,3.34570E+00
3.93271E-02,3.34555E+00
3.93322E-02,3.34601E+00
3.93372E-02,3.34647E+00
3.93422E-02,3.34753E+00
3.93473E-02,3.34708E+00
3.93523E-02,3.34631E+00
3.93574E-02,3.34570E+00
3.93624E-02,3.34616E+00
3.93674E-02,3.34677E+00
3.93725E-02,3.34616E+00
3.93775E-02,3.34570E+00
3.93826E-02,3.34464E+00
3.93876E-02,3.34418E+00
3.93926E-02,3.34433E+00
3.93977E-02,3.34403E+00
3.94027E-02,3.34448E+00
3.94078E-02,3.34509E+00
3.94128E-02,3.34464E+00
3.94178E-02,3.34601E+00
3.94229E-02,3.34631E+00
3.94279E-02,3.34692E+00
3.94330E-02,3.34815E+00
3.94380E-02,3.34906E+00
3.94430E-02,3.34769E+00
3.94481E-02,3.34906E+00
3.94531E-02,3.34860E+00
3.94582E-02,3.34830E+00
3.94632E-02,3.34860E+00
3.94682E-02,3.34952E+00
3.94733E-02,3.34845E+00
3.94783E-02,3.34769E+00
3.94834E-02,3.34677E+00
3.94884E-02,3.34570E+00
3.94934E-02,3.34525E+00
3.94985E-02,3.34403E+00
3.95035E-02,3.34418E+00
3.95086E-02,3.34433E+00
3.95136E-02,3.34494E+00
3.95186E-02,3.34494E+00
3.95237E-02,3.34601E+00
3.95287E-02,3.34647E+00
3.95338E-02,3.34723E+00
3.95388E-02,3.34708E+00
3.95438E-02,3.34616E+00
3.95489E-02,3.34662E+00
3.95539E-02,3.34753E+00
3.95590E-02,3.34769E+00
3.95640E-02,3.34784E+00
3.95690E-02,3.34830E+00
3.95741E-02,3.34876E+00
3.95791E-02,3.34891E+00
3.95842E-02,3.34998E+00
3.95892E-02,3.34982E+00
3.95942E-02,3.34982E+00
3.95993E-02,3.35043E+00
3.96043E-02,3.34998E+00
3.96094E-02,3.34876E+00
3.96144E-02,3.34799E+00
